"provider","provider_cc","provider_name","provider_type","customer","customer_cc","customer_region","customer_name","customer_type","type"
5511,"FR","Opentransit","Transit/Access",16637,"ZA","Southern Africa","MTNNS-AS","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",21271,"ML","Western Africa","SOTELMABGP","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",21391,"DZ","Northern Africa","TDA-AS","Content",-1
5511,"FR","Opentransit","Transit/Access",23889,"MU","Eastern Africa","MauritiusTelecom","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",24863,"EG","Northern Africa","LINKdotNET-AS","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",25250,"GM","Western Africa","GAMTEL-AS","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",28683,"BJ","Western Africa","BENINTELECOM","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",29544,"MR",NULL,"MAURITEL","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",29571,"CI","Western Africa","ORANGE-COTE-IVOIRE","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",30985,"ML","Western Africa","IKATELNET","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",30990,"DJ","Eastern Africa","ADJIB-AS","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",36873,"NG","Western Africa","VNL1-AS","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",36879,"DZ","Northern Africa","SLC1-AS","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",36891,"DZ","Northern Africa","ICOSNET-AS","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",36924,"BJ","Western Africa","GVA-Canalbox","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",36925,"MA","Northern Africa","ASMedi","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",36947,"DZ","Northern Africa","ALGTEL-AS","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",36963,"BW","Southern Africa","OBO","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",36991,"UG","Eastern Africa","ORANGE-UG","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37012,"GH","Western Africa","ComSysGH-AS","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37027,"TZ","Eastern Africa","SIMBANET-AS","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37037,"MG","Eastern Africa","ORANGEMG-AS","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37090,"BJ","Western Africa","ISOCEL","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37094,"LR","Western Africa","OrangeLiberia","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37164,"SL","Western Africa","ZAIN-SL","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37196,"SN","Western Africa","SUDATEL-SENEGAL","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37204,"ZW","Eastern Africa","TELONE","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37208,"SL","Western Africa","AFCOM-SL","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37233,"NE","Western Africa","ORANGE-NIGER","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37309,"GM","Western Africa","QCell","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37323,"GM","Western Africa","NETPAGE","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37447,"CD","Middle Africa","ORANGE-RDC","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37461,"GN","Western Africa","ORANGE-GN","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37492,"TN","Northern Africa","ORANGE-TN","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37541,"MR",NULL,"CHINGUITEL","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37552,"GM","Western Africa","Gamtel","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",37582,"GA","Middle Africa","ANINF","Transit/Access",-1
5511,"FR","Opentransit","Transit/Access",328126,"TN","Northern Africa","ORANGE-CDN-AS","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",3067,"ZA","Southern Africa","DENINF-IPLAN","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",5734,"ZA","Southern Africa","TIENET","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",7020,"ZA","Southern Africa","QDATA-AS","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",11157,"ZA","Southern Africa","ELAB","Enterprise",-1
5713,"ZA","SAIX-NET","Transit/Access",11744,"ZA","Southern Africa","INVESTEC","Content",-1
5713,"ZA","SAIX-NET","Transit/Access",14115,"ZA","Southern Africa","AMALGAMATED-BSA","Enterprise",-1
5713,"ZA","SAIX-NET","Transit/Access",19711,"SZ","Southern Africa","SWAZINET","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",23058,"ZA","Southern Africa","DHN-BGP-AS2002","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",25818,"ZA","Southern Africa","CMCNETWORKS","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",30619,"MZ","Eastern Africa","TDM-AS","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",32437,"ZA","Southern Africa","Thusaconnect-Legacy","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",36871,"ZA","Southern Africa","IWAY_AFRICA","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",36874,"ZA","Southern Africa","Cybersmart","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",36916,"ZA","Southern Africa","X-DSL-NET1","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",36953,"ZA","Southern Africa","SNOWBALL","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",36968,"ZA","Southern Africa","ECN-AS1","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37014,"BW","Southern Africa","Mascom-Wireless-Botswana","Enterprise",-1
5713,"ZA","SAIX-NET","Transit/Access",37055,"ZA","Southern Africa","EMID","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37159,"ZA","Southern Africa","IMAGINET","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37239,"ZA","Southern Africa","ICTGLOBE","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37251,"ZA","Southern Africa","TELKOMMOBILE","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37314,"ZA","Southern Africa","Syrex-Pty-Ltd","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37356,"ZA","Southern Africa","O-Tel","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37357,"ZA","Southern Africa","SAINET","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37358,"ZA","Southern Africa","BITCO","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37402,"ZA","Southern Africa","TELESURE","Enterprise",-1
5713,"ZA","SAIX-NET","Transit/Access",37428,"ZA","Southern Africa","AFRICANBANK","Enterprise",-1
5713,"ZA","SAIX-NET","Transit/Access",37438,"ZA","Southern Africa","Gijima","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37457,"ZA","Southern Africa","Telkom-Internet","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37479,"ZA","Southern Africa","CTEL","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37484,"ZA","Southern Africa","Lasernet","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37491,"ZA","Southern Africa","TRINET-ONLine","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37497,"ZA","Southern Africa","Network-Platforms","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37519,"ZA","Southern Africa","Xtranet","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37546,"ZA","Southern Africa","MIA-TELECOMs","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37624,"ZA","Southern Africa","LinkInc","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37639,"ZA","Southern Africa","WANATEL","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37640,"ZA","Southern Africa","CAPE-CONNECT-AS","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37658,"ZA","Southern Africa","Marion-Technology","Content",-1
5713,"ZA","SAIX-NET","Transit/Access",37675,"ZA","Southern Africa","Sky-Connect-ASN","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",37678,"BW","Southern Africa","BOFINET","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",327935,"ZA","Southern Africa","iSPACE","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",328039,"ZA","Southern Africa","JSDAAV","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",328122,"ZA","Southern Africa","Swiftnet-SOC-AS","Enterprise",-1
5713,"ZA","SAIX-NET","Transit/Access",328231,"ZA","Southern Africa","Zazu-Internet-AS","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",328350,"ZA","Southern Africa","NetworkComputing-AS","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",328422,"ZA","Southern Africa","FFG-Connection","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",328446,"ZA","Southern Africa","Open-Access-Technologies-AS","Transit/Access",-1
5713,"ZA","SAIX-NET","Transit/Access",328461,"ZA","Southern Africa","Mossnet-AS","Transit/Access",-1
6453,"US","AS6453","Transit/Access",3741,"ZA","Southern Africa","IS","Transit/Access",-1
6453,"US","AS6453","Transit/Access",8346,"SN","Western Africa","","Transit/Access",-1
6453,"US","AS6453","Transit/Access",15399,"KE","Eastern Africa","WANANCHI-KE","Transit/Access",-1
6453,"US","AS6453","Transit/Access",15964,"CM","Middle Africa","CAMNET-AS","Transit/Access",-1
6453,"US","AS6453","Transit/Access",23889,"MU","Eastern Africa","MauritiusTelecom","Transit/Access",-1
6453,"US","AS6453","Transit/Access",24691,"TG","Western Africa","TOGOTEL-AS","Transit/Access",-1
6453,"US","AS6453","Transit/Access",24863,"EG","Northern Africa","LINKdotNET-AS","Transit/Access",-1
6453,"US","AS6453","Transit/Access",25543,"BF","Western Africa","FasoNet-AS","Transit/Access",-1
6453,"US","AS6453","Transit/Access",25818,"ZA","Southern Africa","CMCNETWORKS","Transit/Access",-1
6453,"US","AS6453","Transit/Access",29544,"MR",NULL,"MAURITEL","Transit/Access",-1
6453,"US","AS6453","Transit/Access",29614,"GH","Western Africa","GHANATEL-AS","Transit/Access",-1
6453,"US","AS6453","Transit/Access",30998,"NG","Western Africa","NAL-AS","Enterprise",-1
6453,"US","AS6453","Transit/Access",30999,"MU","Eastern Africa","EMTEL-AS-AP","Transit/Access",-1
6453,"US","AS6453","Transit/Access",33763,"NA","Southern Africa","Paratus-Telecom","Transit/Access",-1
6453,"US","AS6453","Transit/Access",33765,"TZ","Eastern Africa","TTCLDATA","Transit/Access",-1
6453,"US","AS6453","Transit/Access",33771,"KE","Eastern Africa","SAFARICOM-LIMITED","Transit/Access",-1
6453,"US","AS6453","Transit/Access",36884,"MA","Northern Africa","MAROCCONNECT","Transit/Access",-1
6453,"US","AS6453","Transit/Access",36937,"ZA","Southern Africa","Neotel-AS","Transit/Access",-1
6453,"US","AS6453","Transit/Access",36992,"EG","Northern Africa","ETISALAT-MISR","Transit/Access",-1
6453,"US","AS6453","Transit/Access",37027,"TZ","Eastern Africa","SIMBANET-AS","Transit/Access",-1
6453,"US","AS6453","Transit/Access",37084,"TZ","Eastern Africa","simbanet-tz","Transit/Access",-1
6453,"US","AS6453","Transit/Access",37090,"BJ","Western Africa","ISOCEL","Transit/Access",-1
6453,"US","AS6453","Transit/Access",37100,"MU","Eastern Africa","SEACOM-AS","Transit/Access",-1
6453,"US","AS6453","Transit/Access",37143,"TZ","Eastern Africa","arusha-as","Content",-1
6453,"US","AS6453","Transit/Access",37271,"ZA","Southern Africa","Workonline","Transit/Access",-1
6453,"US","AS6453","Transit/Access",37282,"NG","Western Africa","MAINONE","Transit/Access",-1
6453,"US","AS6453","Transit/Access",37342,"MZ","Eastern Africa","MOVITEL","Transit/Access",-1
6453,"US","AS6453","Transit/Access",37381,"CI","Western Africa","VIPNET","Transit/Access",-1
6453,"US","AS6453","Transit/Access",37468,"AO","Middle Africa","ANGOLA-CABLES","Transit/Access",-1
6453,"US","AS6453","Transit/Access",37517,"CV","Western Africa","CV-Multimedia","Transit/Access",-1
6453,"US","AS6453","Transit/Access",37558,"LY","Northern Africa","LITC","Transit/Access",-1
6453,"US","AS6453","Transit/Access",37619,"RW","Eastern Africa","BSC-AS","Transit/Access",-1
6453,"US","AS6453","Transit/Access",37622,"MU","Eastern Africa","MTML-AS","Transit/Access",-1
